Region,City,Latitude,Longitude,Season,Rainfall,Temperature,Humidity,SoilMoisture,RiverLevel,WindSpeed,Pressure,PopulationDensity,InfrastructureIndex,PrimaryThreat,RiskLevel
Maharashtra,Mumbai,19.09347848503165,72.81185618849533,Post-Monsoon,24.4,18.3,27.6,35.5,3.61,5.5,1008.4,8096,6.7,None,Low
Gujarat,Ahmedabad,23.039891345772418,72.6665556008374,Post-Monsoon,31.2,31.2,21.4,66.6,1.17,12.6,1006.1,10127,8.6,None,Low
Assam,Guwahati,26.06623567415367,91.76958646166707,Winter,1.0,17.6,38.2,54.1,1.3,17.9,1006.7,2455,8.0,None,Low
Uttarakhand,Dehradun,30.40465819453894,78.01273452353838,Summer,49.4,41.6,15.3,5.6,3.12,15.6,1002.8,3841,2.1,None,Low
Assam,Guwahati,26.168402027650544,91.77394893480876,Winter,25.0,11.2,51.5,77.3,1.0,18.8,1001.0,11154,3.2,None,Low
Rajasthan,Jaipur,26.8977934131273,75.75406341766576,Summer,20.3,42.4,15.4,5.4,3.55,15.2,1012.2,11270,7.4,None,Low
Assam,Guwahati,26.12277812792014,91.78870268005527,Post-Monsoon,41.0,31.6,68.5,38.6,2.14,5.9,1014.4,5177,6.3,None,Low
Assam,Guwahati,26.210015251041156,91.68776683637833,Post-Monsoon,28.7,13.3,46.4,23.8,1.0,11.6,1007.9,1044,7.4,None,Low
Rajasthan,Jaipur,26.859543072189542,75.85208462857851,Monsoon,137.3,10.7,95.5,96.1,7.17,10.1,1014.8,10002,2.9,None,Low
Tamil Nadu,Chennai,13.042688448570395,80.3562819123991,Post-Monsoon,1.9,26.9,59.1,65.3,2.3,5.3,1006.4,20838,4.4,None,Low
Odisha,Bhubaneswar,20.27331838249329,85.7594961292026,Summer,20.9,46.9,36.9,16.1,1.02,16.9,1001.0,10879,5.1,None,Low
Gujarat,Ahmedabad,22.930069364392526,72.54968873830188,Monsoon,116.3,11.6,95.2,93.1,6.42,11.4,1013.5,24988,3.7,None,Low
Delhi,New Delhi,28.54994966308353,77.25846928301377,Monsoon,331.6,28.8,74.3,88.3,7.27,7.0,1001.9,5688,8.4,Flood,Moderate
Assam,Guwahati,26.189551346958602,91.7549281595112,Winter,29.3,11.1,65.0,46.0,4.8,19.2,1013.5,13912,6.0,None,Low
Odisha,Bhubaneswar,20.361801029955117,85.79190034895996,Summer,6.7,37.8,15.8,12.4,4.19,12.2,1011.5,2506,6.4,Drought,Low
Maharashtra,Mumbai,19.147127231942164,72.95378220333572,Post-Monsoon,42.6,13.0,28.9,42.6,3.68,8.4,1012.3,7677,8.1,None,Low
Kerala,Kochi,9.911273096548118,76.22839420417817,Monsoon,438.2,12.6,76.0,96.1,8.29,19.9,1001.0,2092,6.4,Flood,Moderate
Kerala,Kochi,9.833243612952728,76.1993708308742,Summer,5.3,41.7,11.3,13.2,4.54,5.1,1000.9,18585,2.9,Drought,Moderate
Odisha,Bhubaneswar,20.339549798330054,85.85477842408234,Monsoon,555.7,10.2,89.3,89.9,6.73,18.3,1008.6,14833,3.8,None,Low
Delhi,New Delhi,28.645825257622267,77.20415639559353,Summer,26.9,47.9,24.2,5.7,3.3,14.5,1010.7,15575,3.8,None,Low
Gujarat,Ahmedabad,23.07200858579092,72.63664294667372,Summer,0.2,44.3,10.0,4.4,2.87,14.0,1003.7,10266,6.7,Drought,Moderate
Delhi,New Delhi,28.624731794454128,77.22822780863929,Winter,33.3,14.9,64.7,11.5,3.23,14.9,1008.2,23412,3.8,None,Low
West Bengal,Kolkata,22.60034209756794,88.26485229495356,Monsoon,322.1,15.9,78.5,90.4,6.51,9.1,1000.4,5430,5.5,None,Low
Delhi,New Delhi,28.56036320096712,77.15063187290116,Monsoon,185.6,26.0,81.5,80.2,3.93,8.8,1007.7,16204,6.0,None,Low
Tamil Nadu,Chennai,13.160568073660869,80.33594457728226,Winter,32.7,12.8,43.4,58.2,2.59,18.5,1002.8,22268,8.5,None,Low
Odisha,Bhubaneswar,20.3499424559865,85.7799016656003,Winter,2.2,33.5,76.8,20.0,2.21,12.7,1005.7,24827,5.6,None,Low
Assam,Guwahati,26.233401300726378,91.82986784839291,Post-Monsoon,45.7,36.4,27.8,36.4,1.11,8.7,1011.5,13408,2.3,None,Low
Odisha,Bhubaneswar,20.340792937527283,85.84040577185397,Summer,30.5,46.3,38.0,0.9,2.24,11.1,1000.9,16881,2.2,None,Low
Maharashtra,Mumbai,19.142871427394965,72.7970082806221,Summer,24.8,36.0,35.2,1.6,1.05,9.1,1004.4,4469,6.9,None,Low
Maharashtra,Mumbai,19.171965843740644,72.91382748128295,Post-Monsoon,17.5,28.5,53.0,39.8,1.9,11.0,1014.8,12361,2.2,None,Low
Delhi,New Delhi,28.602594167939685,77.28830469742404,Post-Monsoon,37.0,16.8,52.5,38.5,3.1,5.5,1010.2,7090,2.8,None,Low
Odisha,Bhubaneswar,20.355005255784974,85.74010190868756,Summer,22.7,40.8,37.7,19.5,1.22,11.7,1005.0,24006,6.3,None,Low
West Bengal,Kolkata,22.504415793232816,88.30619373436878,Post-Monsoon,8.1,13.5,54.8,33.7,2.87,14.0,1002.4,5318,6.0,None,Low
Tamil Nadu,Chennai,12.987819399743683,80.18444041423695,Monsoon,518.6,36.4,87.9,88.7,5.78,13.5,1003.0,15465,3.5,None,Low
West Bengal,Kolkata,22.592502227464294,88.29492861505645,Winter,8.3,33.3,65.3,67.8,4.24,15.4,1004.1,21575,5.0,None,Low
Delhi,New Delhi,28.695550348544856,77.28364913173768,Post-Monsoon,15.3,15.9,68.3,58.5,3.46,7.9,1011.4,20068,7.1,None,Low
Uttarakhand,Dehradun,30.319511212555923,77.94682046203113,Winter,40.8,20.9,31.6,40.8,2.39,5.2,1007.9,22272,8.8,None,Low
Assam,Guwahati,26.234053831946635,91.75131152440596,Winter,25.6,33.8,32.7,45.7,3.94,19.8,1006.8,9020,5.9,None,Low
Odisha,Bhubaneswar,20.19832320183398,85.91264732112859,Monsoon,472.5,36.0,90.2,87.3,7.4,5.3,1008.9,8529,5.8,Flood,Moderate
Rajasthan,Jaipur,26.900899155981453,75.8605498256982,Monsoon,236.9,32.1,81.3,82.4,7.57,14.3,1002.7,18216,2.6,None,Low
Tamil Nadu,Chennai,13.06187853838494,80.26302495246861,Winter,29.7,21.0,62.6,55.1,1.62,15.8,1010.1,15775,4.0,None,Low
Delhi,New Delhi,28.54157344043629,77.1984917200771,Summer,37.5,35.3,11.0,10.3,4.28,15.2,1005.6,13394,2.7,None,Low
Gujarat,Ahmedabad,22.940358625207672,72.62288574442154,Post-Monsoon,15.0,39.6,33.8,19.1,4.7,17.9,1005.6,4780,8.0,None,Low
Odisha,Bhubaneswar,20.382446045358517,85.7627241009495,Post-Monsoon,29.2,29.0,70.8,68.0,1.74,9.4,1010.4,3776,7.2,None,Low
Tamil Nadu,Chennai,13.111118437703164,80.18835639356752,Summer,30.9,36.5,22.9,10.9,1.48,17.1,1007.4,14863,7.3,None,Low
Rajasthan,Jaipur,26.885380685929693,75.7472962177218,Summer,6.3,41.1,21.9,18.1,4.91,6.3,1012.5,1953,2.1,None,Low
Tamil Nadu,Chennai,13.002043032601325,80.17893315059399,Winter,22.9,19.3,64.8,11.1,1.59,8.4,1005.4,10805,2.2,None,Low
Odisha,Bhubaneswar,20.197776993952633,85.76388556955101,Monsoon,240.9,34.3,76.6,95.7,6.35,15.0,1015.0,4659,7.8,None,Low
Gujarat,Ahmedabad,22.970136106010738,72.64172804077847,Summer,46.8,46.4,23.5,9.6,3.64,16.3,1014.9,615,6.0,None,Low
Kerala,Kochi,9.9604212288661,76.28139677261557,Monsoon,577.3,35.8,94.0,90.1,6.02,7.9,1012.2,22598,5.8,None,Low
Tamil Nadu,Chennai,13.141876713443862,80.26126490721106,Monsoon,718.7,11.7,86.5,84.8,7.41,9.2,1008.9,23969,7.7,Flood,High
West Bengal,Kolkata,22.50206225536041,88.26826986130042,Winter,37.8,24.0,61.5,14.2,1.59,11.5,1011.5,13828,2.1,None,Low
Assam,Guwahati,26.176317775537342,91.74603421891625,Post-Monsoon,49.9,22.0,47.6,23.5,2.97,5.8,1006.7,12422,2.8,None,Low
Odisha,Bhubaneswar,20.348776264631084,85.90814125843085,Summer,33.1,46.0,11.9,0.6,1.16,17.2,1009.7,18892,8.8,None,Low
Maharashtra,Mumbai,19.157741913088916,72.78535812186976,Monsoon,293.2,13.3,77.4,94.0,5.9,19.2,1001.0,12744,3.9,None,Low
Tamil Nadu,Chennai,13.071055922577964,80.3647729438096,Summer,0.9,47.5,29.8,10.1,2.12,14.9,1003.9,24952,8.3,Drought,Moderate
Gujarat,Ahmedabad,23.092605792439276,72.54584315584623,Post-Monsoon,45.3,11.4,34.0,69.0,4.46,19.9,1002.3,13103,2.5,None,Low
West Bengal,Kolkata,22.603661232147772,88.43508606138994,Winter,35.4,14.9,34.3,77.2,4.14,19.0,1002.4,9144,6.5,None,Low
Tamil Nadu,Chennai,13.060459116154515,80.36073019343766,Post-Monsoon,37.7,37.2,48.2,75.6,3.03,10.5,1012.8,4345,5.6,None,Low
Delhi,New Delhi,28.631555903359892,77.19846818402075,Post-Monsoon,31.2,39.0,41.1,25.1,4.62,18.5,1001.9,10400,4.4,None,Low
Assam,Guwahati,26.215673530769276,91.70016253723723,Winter,46.9,28.2,43.7,51.3,2.53,5.7,1000.8,19791,5.0,None,Low
Gujarat,Ahmedabad,22.95277796645531,72.57209602662951,Post-Monsoon,44.7,23.1,26.9,40.4,1.56,18.2,1010.1,3645,2.2,None,Low
Kerala,Kochi,9.971238432571461,76.35837127596757,Post-Monsoon,4.6,27.2,58.8,44.6,2.73,7.3,1001.7,18290,8.0,None,Low
Kerala,Kochi,9.833953296425165,76.35250234902433,Post-Monsoon,14.9,31.4,35.4,42.9,2.97,12.0,1006.9,10901,2.8,None,Low
Uttarakhand,Dehradun,30.26896123320805,78.1061124826918,Post-Monsoon,22.7,11.2,43.5,12.6,2.12,6.5,1004.2,14553,5.8,None,Low
Maharashtra,Mumbai,19.060551921385205,72.92188520901995,Summer,22.6,35.3,11.7,9.9,2.39,9.1,1007.5,6749,3.4,None,Low
Maharashtra,Mumbai,19.123878032103534,72.81211247366122,Monsoon,288.2,36.3,70.6,87.5,5.48,8.3,1005.1,7470,8.6,None,Low
Uttarakhand,Dehradun,30.388646843126267,78.01264569237846,Post-Monsoon,49.0,32.8,41.8,67.1,1.97,16.3,1001.4,18651,3.4,None,Low
Kerala,Kochi,10.018514942155212,76.26271467784738,Summer,12.5,47.4,23.0,13.0,1.93,11.5,1001.1,19775,5.5,None,Low
Delhi,New Delhi,28.673643681500845,77.12405537388861,Post-Monsoon,31.9,35.8,55.7,30.7,3.83,10.1,1004.7,2231,8.1,None,Low
Assam,Guwahati,26.210002234528254,91.75167724665667,Monsoon,377.6,34.6,92.3,92.4,10.59,6.4,1003.1,13041,7.8,Flood,Moderate
Delhi,New Delhi,28.704189919993443,77.12021325893888,Post-Monsoon,42.4,37.4,30.4,61.8,1.24,9.8,1002.8,5627,3.7,None,Low
Uttarakhand,Dehradun,30.264006253989447,78.11347336180275,Winter,5.7,39.1,60.4,11.9,4.91,8.3,1010.6,13159,8.6,None,Low
Gujarat,Ahmedabad,23.05629882122593,72.67044062177366,Winter,29.4,24.7,39.9,24.4,4.47,5.1,1012.8,7517,3.1,None,Low
Gujarat,Ahmedabad,23.041674496251858,72.62862813618922,Monsoon,144.9,32.0,89.8,80.3,8.01,14.3,1008.1,16428,5.6,None,Low
Tamil Nadu,Chennai,13.10012640590396,80.34024034824007,Monsoon,765.0,31.8,79.3,85.0,6.79,16.8,1010.6,16350,7.7,None,Low
Kerala,Kochi,9.873853589499099,76.3103784664475,Monsoon,714.5,28.3,73.1,91.7,7.78,9.4,1009.3,9398,5.4,Flood,High
Delhi,New Delhi,28.685524024136615,77.28967431270657,Post-Monsoon,42.5,31.9,52.2,56.7,3.61,18.1,1005.4,4030,6.7,None,Low
Kerala,Kochi,9.969141642768694,76.3643128538895,Post-Monsoon,33.5,36.4,58.8,43.1,3.78,10.1,1010.2,1716,7.9,None,Low
Maharashtra,Mumbai,19.015346930791484,72.84559779506847,Summer,31.0,43.5,16.4,14.0,1.06,12.7,1014.2,14657,3.0,None,Low
Maharashtra,Mumbai,19.040949265932287,72.9267691304637,Summer,38.5,36.3,38.4,2.4,2.25,12.3,1004.4,16502,8.5,None,Low
Rajasthan,Jaipur,26.949625787068317,75.76544800389053,Post-Monsoon,19.1,21.6,52.6,19.0,1.74,12.5,1014.0,20378,6.4,None,Low
Rajasthan,Jaipur,26.816358085666486,75.78397235280235,Summer,29.7,42.3,34.2,15.3,3.74,15.3,1014.3,6576,8.0,None,Low
Uttarakhand,Dehradun,30.36424563208087,77.97134220202355,Winter,2.1,36.8,22.2,62.1,2.29,18.7,1013.6,5574,2.9,None,Low
Assam,Guwahati,26.05480477192,91.80205825968865,Post-Monsoon,42.1,31.5,27.3,23.5,3.7,13.5,1012.3,20719,2.2,None,Low
West Bengal,Kolkata,22.47466894904128,88.45214443177724,Post-Monsoon,45.1,14.1,20.1,48.9,2.58,8.3,1004.0,7570,5.9,None,Low
Delhi,New Delhi,28.655389353011973,77.14983422232596,Winter,18.3,34.9,57.9,30.7,1.73,8.0,1010.1,22947,7.9,None,Low
Maharashtra,Mumbai,19.03274520160163,72.89819077584933,Post-Monsoon,39.0,26.6,39.2,77.5,3.18,11.7,1011.9,24707,7.4,None,Low
Gujarat,Ahmedabad,22.924634818945087,72.51103408342694,Winter,28.5,21.2,22.0,35.9,3.5,11.4,1005.9,19227,9.0,None,Low
Assam,Guwahati,26.11455998871742,91.80045645577572,Monsoon,412.3,30.7,82.2,99.3,7.91,7.9,1008.4,3414,2.5,Flood,Moderate
Uttarakhand,Dehradun,30.339571747299907,78.01850517154577,Post-Monsoon,10.1,34.9,75.7,45.4,3.21,15.4,1009.7,23642,8.8,None,Low
Maharashtra,Mumbai,19.101223238946652,72.82995312454399,Summer,17.4,35.1,23.9,14.7,3.75,11.0,1010.8,5076,4.6,None,Low
Uttarakhand,Dehradun,30.237491668807813,78.06953435294932,Post-Monsoon,42.3,13.8,50.8,41.1,1.44,9.1,1011.6,11589,7.8,None,Low
Uttarakhand,Dehradun,30.37604118519898,77.99099820249012,Monsoon,253.6,36.2,98.3,85.1,7.07,9.4,1011.8,17160,3.9,None,Low
West Bengal,Kolkata,22.54545954091558,88.27564400938665,Monsoon,729.5,18.3,76.3,96.3,7.36,12.0,1009.4,7429,2.7,Flood,High
Tamil Nadu,Chennai,13.121473696248264,80.171572015953,Monsoon,748.2,31.0,74.5,99.4,9.22,14.3,1002.0,23125,3.5,Flood,High
Uttarakhand,Dehradun,30.23830914532614,77.97935932061313,Winter,17.6,29.5,47.5,20.5,4.77,8.3,1013.1,16181,7.4,None,Low
Rajasthan,Jaipur,26.834642729613915,75.68761055002093,Summer,22.1,37.6,12.8,8.3,3.0,16.1,1004.1,4828,4.3,None,Low
Odisha,Bhubaneswar,20.236873112197788,85.85160786727353,Winter,6.8,34.9,57.9,47.3,4.05,17.9,1010.2,20140,3.4,None,Low
Odisha,Bhubaneswar,20.295459321889176,85.77723728060063,Summer,49.5,42.0,21.2,11.7,4.97,13.8,1002.0,16177,6.7,None,Low
Assam,Guwahati,26.12205692375519,91.77622328796268,Post-Monsoon,24.8,28.2,76.0,58.2,3.35,5.7,1012.8,17290,6.7,None,Low
Rajasthan,Jaipur,26.88661276710456,75.82463149980308,Monsoon,276.9,17.4,89.2,85.5,4.46,7.7,1012.8,17882,2.2,None,Low
Maharashtra,Mumbai,19.108022343774024,72.8392451317118,Summer,30.3,44.2,14.2,2.2,4.19,11.2,1004.4,6323,8.5,None,Low
Tamil Nadu,Chennai,13.148053406240098,80.2439352393075,Monsoon,703.6,26.1,73.4,96.8,9.56,16.9,1002.0,12456,3.8,Flood,High
Odisha,Bhubaneswar,20.36802944759037,85.84554712654376,Summer,2.8,46.8,13.9,10.8,1.84,7.7,1004.8,17360,3.8,Drought,Moderate
Assam,Guwahati,26.047729962677835,91.66387461831194,Summer,48.5,42.5,15.0,0.6,2.37,17.9,1001.6,3639,2.3,None,Low
Gujarat,Ahmedabad,23.05332988392146,72.59898366509142,Winter,25.5,37.6,65.7,62.2,3.06,17.1,1006.4,5824,4.5,None,Low
Odisha,Bhubaneswar,20.376751169724447,85.73748904872633,Post-Monsoon,4.6,16.5,49.9,74.1,1.35,13.7,1014.7,11867,3.0,None,Low
Maharashtra,Mumbai,19.171889842051055,72.86109696981555,Post-Monsoon,15.4,32.2,56.4,72.8,3.94,14.9,1014.0,4346,3.0,None,Low
Kerala,Kochi,9.919873222826569,76.2174140671171,Summer,2.1,46.0,24.3,7.5,1.45,12.6,1013.9,3635,4.0,Drought,Moderate
Delhi,New Delhi,28.537643071857975,77.16865106099651,Monsoon,131.7,22.5,98.1,86.0,6.7,19.7,1000.4,4076,2.5,None,Low
Odisha,Bhubaneswar,20.27873538024877,85.81878232919908,Post-Monsoon,9.2,30.3,70.9,42.5,4.64,8.3,1009.4,654,6.1,None,Low
Rajasthan,Jaipur,26.81825856073359,75.83950803994058,Monsoon,157.2,15.8,80.8,83.5,7.0,13.9,1009.4,5853,4.2,None,Low
Assam,Guwahati,26.192243097588104,91.8120808146449,Winter,43.7,33.3,35.0,60.7,3.85,7.5,1010.7,21075,5.1,None,Low
West Bengal,Kolkata,22.566308550088333,88.4225983236173,Post-Monsoon,38.4,26.7,55.0,32.5,1.5,17.2,1007.9,13950,3.0,None,Low
Gujarat,Ahmedabad,22.960016496553393,72.55480699245727,Monsoon,353.4,20.9,94.4,87.5,7.7,7.1,1007.5,19585,3.0,Flood,High
Odisha,Bhubaneswar,20.2676571419083,85.84003522684735,Summer,48.4,39.4,18.4,0.6,4.02,12.9,1011.6,8477,7.5,None,Low
Kerala,Kochi,9.832697336379235,76.3166864543419,Winter,24.9,25.0,66.4,27.7,3.57,9.7,1013.4,14217,4.5,None,Low
Uttarakhand,Dehradun,30.25871166336979,77.96704551848717,Summer,37.9,36.0,39.7,7.7,1.48,16.0,1011.8,15991,3.8,None,Low
Kerala,Kochi,9.834420560063727,76.23375225692766,Summer,47.9,38.2,18.8,5.8,2.05,15.9,1014.5,6989,4.1,None,Low
Rajasthan,Jaipur,27.01182438565793,75.82422196505384,Winter,25.5,36.8,53.1,48.7,1.2,8.8,1001.5,12570,8.2,None,Low
Tamil Nadu,Chennai,13.015873339817512,80.24480228275566,Summer,31.4,39.8,31.4,14.4,2.61,17.6,1012.4,18153,7.8,None,Low
Odisha,Bhubaneswar,20.311833100046805,85.85696159841882,Winter,10.6,14.7,43.7,35.5,2.97,7.7,1007.7,7196,8.8,None,Low
Gujarat,Ahmedabad,23.019903690919108,72.47262239350994,Winter,6.7,15.2,53.0,15.0,2.49,14.7,1009.3,6612,7.9,None,Low
West Bengal,Kolkata,22.630855929388485,88.33290426923094,Winter,8.4,22.2,51.6,18.6,1.22,16.4,1013.2,5860,2.0,None,Low
Delhi,New Delhi,28.59986987177961,77.17678665712694,Monsoon,180.6,11.0,83.2,81.4,6.8,9.2,1002.1,2749,7.3,None,Low
Tamil Nadu,Chennai,13.114615500644813,80.29936273385017,Post-Monsoon,4.3,34.5,51.0,60.3,4.35,11.8,1007.0,24685,7.2,None,Low
Kerala,Kochi,9.913765577223312,76.2866333958404,Summer,45.0,38.7,27.4,3.8,1.38,10.9,1001.3,22352,6.4,None,Low
Assam,Guwahati,26.146845107079923,91.65933430335174,Post-Monsoon,41.2,24.5,79.9,16.3,2.89,17.8,1003.1,12584,7.2,None,Low
Gujarat,Ahmedabad,22.984934854273487,72.62043606886134,Winter,9.2,15.4,72.3,70.9,4.8,15.6,1011.6,4127,3.7,None,Low
West Bengal,Kolkata,22.660826838957373,88.41512684934811,Monsoon,646.4,21.2,76.1,87.9,7.02,15.8,1005.3,2067,3.6,Flood,Moderate
Delhi,New Delhi,28.657585339627186,77.19948304452804,Post-Monsoon,43.7,12.9,30.1,44.3,1.07,11.9,1009.8,24892,4.6,None,Low
Delhi,New Delhi,28.626560781629983,77.25450050596253,Summer,8.4,43.4,39.5,9.2,2.95,15.3,1008.4,17086,7.3,Drought,Moderate
Odisha,Bhubaneswar,20.35849149803168,85.76419063088645,Winter,43.4,31.7,36.5,21.3,4.27,5.8,1004.2,15974,3.4,None,Low
Uttarakhand,Dehradun,30.41063836880257,77.99911889259361,Monsoon,397.6,12.4,91.6,90.3,7.61,8.1,1011.7,17796,6.1,Flood,High
West Bengal,Kolkata,22.601390341915565,88.39696130385602,Winter,0.4,18.9,33.4,65.6,4.8,18.6,1008.5,2093,4.3,None,Low
Uttarakhand,Dehradun,30.30557388500481,77.95146007860816,Summer,49.5,37.8,27.0,10.4,4.76,18.7,1005.5,1045,2.9,None,Low
Gujarat,Ahmedabad,22.927527858137513,72.5208275418109,Summer,22.0,41.4,14.4,5.7,2.13,18.6,1009.3,16517,8.0,None,Low
Rajasthan,Jaipur,26.86548971470306,75.88660453531384,Summer,17.7,44.5,22.4,18.4,3.74,17.6,1000.4,2393,3.3,None,Low
Tamil Nadu,Chennai,13.045559721669395,80.24328874919101,Summer,45.5,38.0,26.7,19.0,2.88,11.5,1012.3,12885,6.1,None,Low
West Bengal,Kolkata,22.543288958724705,88.28109725673951,Winter,32.2,12.2,30.1,68.2,4.39,18.9,1002.0,9101,7.2,None,Low
Maharashtra,Mumbai,19.07104566215662,72.88256604244621,Post-Monsoon,44.0,13.9,28.3,23.3,3.56,17.8,1002.5,18219,3.3,None,Low
Assam,Guwahati,26.16061853107483,91.83601346343444,Monsoon,602.9,26.2,77.8,85.6,8.35,15.2,1009.9,6833,6.3,Flood,Moderate
Delhi,New Delhi,28.64542014245836,77.10980492505193,Summer,11.0,43.3,25.9,12.8,1.01,19.0,1009.5,22458,8.0,None,Low
Maharashtra,Mumbai,19.15158002965002,72.97343363523242,Monsoon,598.4,18.0,77.0,90.0,6.34,10.5,1013.0,8658,4.4,None,Low
Assam,Guwahati,26.144584330457842,91.68374603770762,Summer,13.8,41.0,37.0,19.1,1.38,13.7,1004.4,18965,7.5,None,Low
Odisha,Bhubaneswar,20.220662692583325,85.80114034533453,Winter,0.3,29.1,64.1,78.6,1.14,14.0,1014.7,14058,4.0,None,Low
Assam,Guwahati,26.08010036154028,91.77671079833375,Post-Monsoon,11.4,32.8,56.7,38.8,1.71,19.7,1011.6,12396,5.2,None,Low
Rajasthan,Jaipur,26.848626028354698,75.71498519174791,Monsoon,309.0,31.5,89.0,92.4,8.4,12.5,1000.3,14844,7.4,Flood,Moderate
Odisha,Bhubaneswar,20.26339372170381,85.74789210759465,Winter,11.6,17.7,67.8,38.1,2.83,7.9,1001.2,4267,4.2,None,Low
Gujarat,Ahmedabad,23.09672350724003,72.55679190184698,Monsoon,344.0,14.9,96.6,93.7,4.93,19.1,1001.5,1049,8.3,None,Low
Kerala,Kochi,10.018494639631063,76.22937991683533,Winter,47.9,19.7,59.2,11.0,3.69,7.4,1005.5,21288,2.1,None,Low
Rajasthan,Jaipur,26.927318418446326,75.73205370025765,Monsoon,397.3,35.8,79.0,99.8,6.37,17.7,1010.7,19612,3.4,None,Low
Tamil Nadu,Chennai,13.175955946957027,80.2746360170262,Monsoon,575.1,24.3,76.4,81.5,4.21,9.9,1009.6,7403,7.7,None,Low
Delhi,New Delhi,28.666853009163056,77.146913881403,Summer,42.8,36.8,33.4,11.5,2.58,6.3,1009.5,9595,4.6,None,Low
Gujarat,Ahmedabad,23.072349373770262,72.53505824186408,Winter,4.7,20.8,65.6,70.5,1.13,7.5,1012.1,24283,5.6,None,Low
Maharashtra,Mumbai,19.098092605377257,72.93468017954619,Winter,33.3,20.2,60.9,32.1,4.33,15.7,1013.4,20088,8.5,None,Low
Kerala,Kochi,9.969985022753564,76.20118741348395,Winter,23.5,17.4,50.6,28.4,4.13,8.3,1011.4,4488,3.5,None,Low
Uttarakhand,Dehradun,30.416147558302267,78.13198720572086,Winter,13.4,27.6,55.4,74.5,2.47,10.3,1009.4,1494,5.8,None,Low
Delhi,New Delhi,28.662979614927835,77.13850619977205,Monsoon,297.8,26.7,87.6,89.3,8.31,6.3,1006.0,5386,5.9,None,Low
Tamil Nadu,Chennai,13.018216289425876,80.24673383683111,Winter,35.6,36.3,42.5,18.2,3.11,15.8,1000.0,5728,3.4,None,Low
Rajasthan,Jaipur,26.925180657439714,75.78051379061779,Winter,27.8,34.1,67.1,46.3,3.36,11.9,1004.5,6004,5.3,None,Low
Maharashtra,Mumbai,19.002655346059413,72.87184935662292,Monsoon,582.0,14.9,73.0,99.8,6.51,7.0,1005.3,1413,8.1,None,Low
Odisha,Bhubaneswar,20.31274375613121,85.83366793717057,Summer,30.2,42.7,23.8,19.6,2.68,5.5,1012.1,8077,4.1,None,Low
Rajasthan,Jaipur,26.824316521068155,75.80524105437135,Summer,44.7,35.2,37.4,10.2,4.71,13.5,1010.8,21234,5.0,None,Low
Kerala,Kochi,9.998203445232061,76.27544620005239,Summer,32.7,43.1,32.8,1.8,3.9,12.3,1002.9,21050,4.6,None,Low
Rajasthan,Jaipur,26.887144729501838,75.78585878977505,Summer,3.5,39.3,16.4,12.5,2.05,5.7,1013.1,23386,7.7,Drought,Moderate
West Bengal,Kolkata,22.500453689333977,88.33195595347595,Monsoon,760.3,10.1,97.7,91.6,7.03,6.0,1006.4,21772,7.5,Flood,High
Tamil Nadu,Chennai,12.986809983327008,80.33901443098812,Winter,0.5,26.5,78.7,28.1,1.85,7.0,1003.2,21846,7.2,None,Low
Maharashtra,Mumbai,19.096253373579696,72.8664819747522,Winter,37.2,18.2,27.5,77.1,1.88,18.6,1013.8,24975,2.4,None,Low
Kerala,Kochi,9.934140136043345,76.21476175130248,Winter,22.3,13.4,57.6,43.2,1.69,17.5,1009.4,20150,8.0,None,Low
Assam,Guwahati,26.09174213962459,91.67262649049356,Monsoon,678.3,14.0,82.4,91.5,4.33,16.9,1007.9,4900,3.1,None,Low
Rajasthan,Jaipur,26.938199120463533,75.77275388347311,Post-Monsoon,34.2,19.4,30.1,38.9,4.64,11.3,1002.5,2646,5.5,None,Low
West Bengal,Kolkata,22.592493828661983,88.45464548354725,Post-Monsoon,0.4,11.4,33.1,62.9,2.41,17.7,1011.1,8971,2.4,None,Low
Tamil Nadu,Chennai,12.986513091780555,80.26858246812783,Post-Monsoon,321.4,35.3,77.4,62.8,4.3,157.6,967.5,13152,3.7,Cyclone,High
Kerala,Kochi,9.934721051925193,76.18380610058608,Winter,18.5,38.6,66.1,29.7,4.55,8.9,1011.4,19772,3.4,None,Low
Gujarat,Ahmedabad,22.992367499897703,72.53356487061389,Summer,8.5,38.1,28.4,0.1,1.58,12.6,1013.8,20411,6.3,Drought,Moderate
Odisha,Bhubaneswar,20.305009453632,85.89831666808755,Winter,30.6,18.2,40.8,62.0,4.56,9.3,1002.2,11210,6.2,None,Low
Odisha,Bhubaneswar,20.258882889088703,85.90943749588146,Summer,44.2,42.5,18.3,15.0,4.08,7.2,1011.3,1807,6.7,None,Low
West Bengal,Kolkata,22.642335132232343,88.42729615451539,Post-Monsoon,49.7,37.4,58.4,32.5,3.32,9.6,1008.0,17466,8.0,None,Low
Odisha,Bhubaneswar,20.241877823777045,85.76748763039608,Post-Monsoon,5.0,24.5,67.6,61.7,3.48,11.0,1009.2,10067,4.7,None,Low
Uttarakhand,Dehradun,30.267336386337288,78.04317372501424,Summer,45.4,39.9,37.3,18.3,3.29,14.1,1013.3,1161,3.0,None,Low
Odisha,Bhubaneswar,20.3635960049075,85.7979482836966,Winter,7.4,27.5,47.4,29.3,3.28,11.2,1006.6,23269,4.4,None,Low
